<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180828,043000,109000,111500,109000,109000,36
20180829,043000,108800,111000,108200,111000,24
20180830,043000,110300,110300,109800,109800,9
20180831,043000,109600,109600,109500,109500,2
20180901,043000,109400,113000,109400,113000,33
20180902,043000,114000,120000,114000,118900,51
20180903,043000,119700,130500,119600,127200,43
20180904,043000,129000,139500,129000,137300,40
20180905,043000,140000,150000,138000,141000,61
20180906,043000,139000,139000,136000,136000,24
20180907,043000,132100,134000,132000,134000,3
20180908,043000,136000,136000,128000,129000,35
20180909,043000,128500,129500,123500,129200,53
20180910,043000,131000,141000,131000,140500,53
20180911,043000,143000,145800,135600,135800,73
20180912,043000,136500,138000,135000,137300,46
20180913,043000,138000,139300,137700,137900,33
20180914,043000,137500,137500,137500,137500,1
20180915,043000,137300,140600,136200,140600,63
20180916,043000,144000,144500,139500,142000,84
20180917,043000,141500,143600,140800,143300,53
20180918,043000,144000,146400,143300,146400,43
20180921,043000,144000,144000,142300,143000,5
20180922,033000,144700,145700,143700,145400,46
20180923,033000,145200,150700,144600,149500,96
20180924,033000,149700,163600,149700,163600,118
20180925,033000,161000,172500,155500,169500,146
20180926,033000,170500,189500,168000,185500,118
20180927,033000,183000,183000,169300,175000,94
20180928,033000,176500,176500,174000,174000,5
20180929,033000,171500,177500,168000,174500,111
20180930,033000,173000,175000,169000,169000,61
20181001,033000,170000,171800,145000,145000,117
20181002,033000,138000,157000,129000,147000,110
20181003,033000,145000,150000,141000,143000,61
20181004,033000,140000,143500,137500,138600,62
20181006,033000,139500,139500,129500,133500,84
20181007,033000,128000,136500,120500,135500,96
20181008,033000,132500,142500,132500,139500,95
20181009,033000,141500,151000,141500,151000,65
20181010,033000,150000,150700,144000,145500,72
20181011,033000,145300,145500,143500,145500,24
20181012,033000,144500,144500,143800,143800,4
20181013,033000,142000,144500,140300,140900,78
20181014,033000,141200,141200,135300,135300,94
20181015,033000,135500,142500,135500,142100,48
20181016,033000,143500,144500,139500,141000,26
20181017,033000,142000,142000,138800,139000,24
20181018,033000,138000,139300,137500,138300,20
20181020,033000,137500,137500,134200,134700,38
20181021,033000,134500,139500,134500,138500,64
20181022,033000,140000,140000,137000,138200,41
20181023,033000,138500,138500,136100,137100,38
20181027,033000,137000,140000,137000,139500,9
20181028,033000,140500,144300,140500,144000,13
20181029,033000,144800,146700,144800,146700,5
20181031,033000,150000,151500,150000,150000,5
20181101,033000,147500,147500,144500,144500,5
20181102,033000,143800,145000,143800,145000,2
20181103,033000,144500,144500,140000,142200,18
20181104,033000,143000,147500,143000,147500,19
20181105,033000,147200,147200,145800,145800,13
20181106,033000,145000,145000,144000,144500,7
20181110,033000,144200,144200,142500,142500,9
20181111,033000,141500,141500,138400,138400,16
20181112,033000,136800,137600,136000,136800,16
20181113,033000,135200,136200,133000,134000,21
20181114,033000,134500,134500,126300,126300,27
20181115,033000,121500,122100,121500,121700,3
20181116,033000,121000,121000,119700,119700,2
20181117,033000,119500,129200,118800,127800,33
20181118,033000,127500,136000,127300,132300,33
20181119,033000,130800,132000,128200,129800,26
20181120,033000,130000,130500,128800,129000,18
20181121,033000,128500,129000,128000,129000,5
20181122,033000,127500,127500,124000,124000,9
20181123,033000,122700,122700,122700,122700,1
20181124,033000,124600,125000,123000,125000,20
20181125,033000,125000,125000,124400,124900,3
20181126,033000,124600,124600,121500,121500,8
20181127,033000,121000,121200,118400,118700,23
20181128,033000,118000,118400,110000,110600,24
20181129,033000,109700,115000,109200,113300,17
20181130,033000,111500,112000,111500,112000,2
20181201,033000,111000,113500,110200,113500,25
20181202,033000,116000,120200,114800,117500,33
20181203,033000,119000,119000,112700,112700,9
20181204,033000,111500,114000,111500,113500,8
20181206,033000,114000,116000,114000,115300,9
20181208,033000,114700,115400,113500,114000,12
20181209,033000,113500,113500,110400,110400,14
20181210,033000,109200,110500,106200,106200,17
20181211,033000,105500,105500,99500,100000,19
20181212,033000,98000,102600,98000,102500,14
20181213,033000,106000,106000,102500,103000,14
20181214,033000,102000,102000,102000,102000,1
20181215,033000,102000,102000,98700,99000,19
20181216,033000,98500,100200,98500,100200,15
20181217,033000,100500,101300,99200,99200,12
20181218,033000,100000,101600,99600,101600,13
20181219,033000,102000,102000,99700,100300,31
20181220,033000,99900,100600,99900,100200,12
20181222,033000,100500,101000,100400,101000,15
20181223,033000,101400,102800,101200,102700,31
20181224,033000,102500,105000,102500,105000,29
20181225,033000,106300,118500,106300,114500,40
20181226,033000,118000,120500,109000,111500,47
20181227,033000,111000,111000,105600,106000,19
20181228,033000,105500,105800,104000,104000,6
20181229,033000,103200,106800,102600,106800,36
20181230,033000,107400,109300,106800,108500,35
20181231,033000,108500,109400,107800,108200,26
20190101,033000,106000,107500,104000,104900,69
20190102,033000,104800,106700,104800,106700,28
20190103,033000,107700,107700,106600,107000,28
20190104,033000,107200,107200,106900,107200,4
20190105,033000,107700,107700,106300,106700,45
20190106,033000,106900,108800,106700,108800,36
20190107,033000,109000,110400,108000,110000,34
20190108,033000,109200,110000,108800,109300,34
20190109,033000,109500,110500,109500,110300,16
20190110,033000,111500,112600,111000,111800,48
20190112,033000,112700,117500,112700,117500,68
20190113,033000,118000,118100,110800,111700,68
20190114,033000,111700,113700,111000,113500,24
20190115,033000,113700,114900,113300,114500,24
20190116,033000,114000,115500,113800,115500,21
20190117,033000,116000,116000,114800,114800,16
20190118,033000,114600,115000,114500,115000,5
20190119,033000,114600,115900,114600,115800,24
20190120,033000,115700,117700,115700,117400,22
20190121,033000,117200,118700,117200,118000,21
20190122,033000,118500,118800,116400,116600,26
20190123,033000,117100,118000,117100,117550,18
20190124,033000,117600,117800,117200,117500,14
20190126,033000,118800,118800,118200,118700,17
20190127,033000,118700,120000,118700,119000,26
20190128,033000,118700,120100,118700,119800,24
20190129,033000,121000,123300,120900,122300,31
20190130,033000,122500,122900,119900,120000,38
20190131,033000,119700,119700,117200,117800,32
20190202,033000,116500,116500,110700,110700,47
20190203,033000,112400,116100,112400,115650,49
20190204,033000,115900,118100,115900,118100,42
20190205,033000,118000,120400,117800,119600,51
20190206,033000,119600,120300,119300,119700,38
20190207,033000,118000,119400,118000,118900,26
20190210,033000,119700,121500,119700,120800,33
20190211,033000,119800,119800,119700,119700,2
20190212,033000,120400,121500,120400,121400,20
20190213,033000,122500,122800,121300,122200,50
20190214,033000,122400,122700,121200,121500,37
20190216,033000,121500,123100,121500,123100,27
20190217,033000,124500,126000,124000,126000,30
20190218,033000,127500,134000,127500,130000,62
20190219,033000,130000,132600,130000,132300,24
20190220,033000,135300,137500,135100,137500,21
20190221,033000,136000,136000,133000,133000,24
20190222,033000,129000,129000,128700,128700,2
20190223,033000,131200,137500,131000,137500,25
20190224,033000,138800,139100,137000,137300,14
20190225,033000,136800,138000,133100,133100,35
20190226,033000,136500,136500,134700,135000,13
20190227,033000,135000,135000,134400,134700,28
20190228,033000,134300,134400,133500,133800,11
20190301,033000,135200,135200,135200,135200,1
20190302,033000,136800,137800,135000,135200,38
20190303,033000,133400,133400,131100,131500,35
20190304,033000,129800,129800,126500,127700,36
20190305,033000,129000,132900,129000,132900,32
20190306,033000,134600,134600,130300,131300,39
20190307,033000,131700,131800,130200,131000,18
20190308,033000,132000,132200,131700,131900,11
20190309,033000,132300,132400,131400,132300,38
20190310,033000,131700,132000,130000,130000,43
20190311,033000,130000,130000,129300,129800,32
20190312,033000,128800,129400,128700,129000,40
20190313,033000,130500,132100,129600,131650,37
20190314,033000,132300,132500,131500,131500,38
20190316,033000,130600,130800,130000,130800,35
20190317,033000,130400,130400,129400,129650,36
20190318,033000,130300,131700,130300,131400,19
20190319,033000,131400,132000,131400,131700,16
20190325,043000,132000,132000,132000,132000,1
20190406,043000,134300,135000,134000,134800,38
20190407,043000,135900,138400,135800,138100,46
20190408,043000,138200,144500,138200,143800,78
20190409,043000,143600,145600,140000,141700,65
20190410,043000,141000,141000,137400,138500,48
20190411,043000,139200,139300,138300,138900,28
20190412,043000,138700,138700,138700,138700,1
20190413,043000,137800,138300,135400,136700,57
20190414,043000,137100,138000,136800,137600,27
20190415,043000,138800,138900,137500,137500,57
20190416,043000,136000,136800,134500,134500,28
20190417,043000,135200,136300,135100,136100,17
20190418,043000,136000,136300,135700,135900,12
20190420,043000,136500,136500,136300,136300,6
20190422,043000,137600,139800,137600,139400,34
20190423,043000,139500,139500,138700,138900,36
20190424,043000,138800,140700,138800,140400,9
20190425,043000,140400,140800,140200,140200,18
20190426,043000,140100,140100,139800,140000,5
20190427,043000,140600,142900,140600,142500,31
20190428,043000,143200,143600,142500,143600,21
20190429,043000,143200,143400,142200,142200,23
20190430,043000,142300,143000,142200,143000,20
20190501,043000,144300,145200,144300,145100,35
20190502,043000,146200,146200,145900,145900,18
20190503,043000,146800,146800,146500,146500,2
20190504,043000,146800,148700,146800,148200,29
20190505,043000,149500,149500,147000,147000,26
20190506,043000,147600,150500,147600,150200,32
20190507,043000,151100,153000,150900,151900,31
20190508,043000,151500,154300,151500,153500,29
20190509,043000,154300,156300,154200,155800,26
20190511,043000,155200,155400,149400,149800,40
20190512,043000,148200,149100,146900,148500,46
20190513,043000,149300,150500,149200,149900,20
20190514,043000,151200,151200,150500,151200,29
20190515,043000,149300,149600,147700,148500,34
20190516,043000,146500,146900,145900,146750,31
20190518,043000,146900,147700,145600,145800,42
20190519,043000,146000,146000,143100,143100,30
20190520,043000,140500,140700,138200,139800,35
20190521,043000,138500,142800,137500,141600,41
20190522,043000,143500,144300,142300,143700,25
20190523,043000,142600,142600,140500,140500,24
20190525,043000,142700,142700,140200,140900,31
20190526,043000,139800,141100,139800,141100,6
20190528,043000,139200,139200,136000,136400,19
20190529,043000,133200,136600,133200,135600,39
20190530,043000,136900,138100,136500,137600,21
20190531,043000,137100,137100,137100,137100,1
20190601,043000,137300,137300,134900,135100,18
20190602,043000,134000,134200,131200,132200,32
20190603,043000,131900,133200,131900,132700,13
20190604,043000,132800,132800,132600,132600,2
20190605,043000,132800,132800,132500,132500,2
20190606,043000,130800,130800,130800,130800,1
20190607,043000,130500,132700,130500,132400,10
20190608,043000,131600,132000,129200,129200,42
20190609,043000,128250,128300,126400,128100,41
20190610,043000,127500,132700,127000,132700,58
20190611,043000,130900,131000,129200,129200,44
20190612,043000,130500,131500,130200,131500,27
20190613,043000,132900,136800,132800,136300,44
20190614,043000,135200,135600,134400,134400,9
20190615,043000,134500,135600,133100,135200,35
20190616,043000,136000,137400,136000,136600,50
20190617,043000,135500,136000,133300,133700,31
20190618,043000,133000,133100,131200,132000,35
20190619,043000,131200,133300,131100,132500,31
20190620,043000,133900,134200,133900,134200,3
20190621,043000,133700,133800,132000,132200,24
20190622,043000,131700,132900,131100,131100,32
20190623,043000,132500,133300,132000,133300,34
20190624,043000,133800,133800,133000,133200,29
20190625,043000,132000,132800,131500,131500,28
20190626,043000,131100,131900,130700,131500,23
20190627,043000,131700,131800,131200,131300,23
20190628,043000,131300,131400,131300,131400,2
20190629,043000,130400,130700,130400,130700,5
20190630,043000,131100,131100,128400,128700,48
20190701,043000,127700,130100,127300,128800,49
20190702,043000,129600,129600,128500,129000,40
20190703,043000,129200,129500,129100,129300,26
20190704,043000,129400,130500,129300,130400,34
20190705,043000,130300,130300,129800,130300,10
20190706,043000,131000,132400,131000,131900,47
20190707,043000,131600,131700,129700,129800,45
20190708,043000,129400,129600,128300,128300,41
20190709,043000,128700,129100,128400,129000,43
20190710,043000,129100,129300,127900,128900,29
20190711,043000,129100,129200,128300,128300,21
20190712,043000,128300,128300,128200,128200,4
20190713,043000,127600,127600,125300,125300,40
20190714,043000,125300,125700,123700,124200,50
20190715,043000,124400,124400,120000,120500,70
20190716,043000,119700,120200,115800,116000,69
20190717,043000,112100,119000,111200,116800,79
20190718,043000,117700,120500,117700,119000,22
20190720,043000,116800,119600,116800,119600,37
20190721,043000,121000,122500,120500,121100,71
20190722,043000,121100,123000,120600,122900,60
20190723,043000,123900,126500,123900,124500,49
20190724,043000,123000,123000,120000,120000,48
20190725,043000,118800,119200,117000,118000,56
20190727,043000,120000,124000,119900,124000,70
20190728,043000,122900,123100,119700,120000,70
20190729,043000,121000,121400,120400,121000,58
20190730,043000,121000,121100,119800,120200,62
20190731,043000,118800,119500,118500,118900,57
20190801,043000,119300,120300,119200,120100,31
20190802,043000,120300,120700,120300,120700,4
20190803,043000,121000,121000,119000,119000,47
20190804,043000,119300,119300,118300,118900,42
20190805,043000,119900,120200,119000,119600,57
20190806,043000,119300,119300,118800,119100,43
20190807,043000,119300,119500,119100,119400,45
20190808,043000,119200,119200,118900,119100,14
20190810,043000,118700,118700,117600,117600,26
20190811,043000,117000,117000,116000,116700,29
20190813,043000,117000,117100,116600,116900,38
20190814,043000,116800,116800,116200,116500,44
20190815,043000,116400,116700,116300,116600,21
20190816,043000,116500,116600,116400,116600,4
20190817,043000,116900,117900,116700,117600,82
20190818,043000,118000,118000,116600,116800,66
20190819,043000,116500,116600,116000,116400,40
20190820,043000,116800,116800,116600,116700,8
20190821,043000,116800,116800,116200,116300,45
20190822,043000,116000,116300,115900,116100,25
20190823,043000,116200,116500,116200,116500,4
20190824,043000,116400,116500,114800,114800,69
20190825,043000,114500,114900,112000,112900,55
20190826,043000,113100,113200,109200,109600,69
20190827,043000,109800,112000,109300,111700,104
20190828,043000,111500,112100,111300,111800,50
20190829,043000,112000,113000,112000,112500,56
20190830,043000,112600,112900,112400,112700,13
20190831,043000,113200,115100,113200,115100,80
20190901,043000,115300,115600,112500,113200,91
20190902,043000,112000,113800,111700,113600,70
20190903,043000,113400,114800,113000,113500,91
20190904,043000,113300,114700,113300,114700,43
20190905,043000,114600,114700,114300,114600,52
20190906,043000,114500,114700,114500,114600,6
20190907,043000,114400,116700,114300,116700,61
20190908,043000,116800,117400,116200,116700,84
20190909,043000,116800,116800,116800,116800,1
20190910,043000,116700,116700,116000,116000,8
20190911,043000,115700,116100,114200,114200,44
20190912,043000,113800,114200,113400,113800,53
20190913,043000,113900,114600,113900,114500,10
20190914,043000,114700,114900,112600,112700,81
20190915,043000,112800,113400,112400,113400,42
20190916,043000,113700,114700,113400,114500,40
20190917,043000,114300,114500,113600,114500,26
20190918,043000,114300,115200,114200,115000,19
20190919,043000,114600,115300,114600,115000,20
20190920,043000,115000,115500,115000,115500,3
20190921,043000,115200,115600,114400,114400,32
20190922,033000,114400,114400,113800,114000,21
20190923,033000,113500,113700,113200,113600,51
20190924,033000,113800,114300,113800,113900,43
20190925,033000,113800,114100,113800,114100,29
20190926,033000,114200,114400,114100,114400,22
20190927,033000,114500,114700,114400,114600,10
20190928,033000,114800,114800,114300,114300,26
20190929,033000,114500,114900,114400,114800,25
20190930,033000,114900,115600,114900,115200,41
20191001,033000,114900,115100,114500,114600,50
20191002,033000,114700,115300,114700,115200,24
20191003,033000,115500,115500,115100,115200,21
20191004,033000,115300,115300,115200,115200,2
20191005,033000,115300,115400,114600,114600,42
20191006,033000,114700,114700,114200,114400,28
20191007,033000,114600,114600,114350,114500,17
20191008,033000,114550,114800,114500,114700,22
20191009,033000,114700,114800,114650,114700,24
20191010,033000,114750,114750,114600,114650,9
20191011,033000,114700,114700,114700,114700,4
20191012,033000,114800,114850,114600,114600,13
20191013,033000,114600,114600,113800,113900,27
20191014,033000,113800,113800,113450,113700,21
20191015,033000,113900,114150,113900,113950,18
20191016,033000,114200,114200,114000,114100,14
20191017,033000,114200,114200,114000,114000,17
20191018,033000,114000,114000,113900,113900,3
20191019,033000,113800,113900,113750,113900,5
20191020,033000,113850,113850,113450,113500,18
20191021,033000,113400,113450,113000,113000,32
20191022,033000,113200,113250,112750,112750,25
20191023,033000,112500,112500,111700,111700,37
20191024,033000,111200,111700,110800,111450,47
20191025,033000,111600,111600,111400,111400,5
20191026,033000,110950,112100,110950,112000,29
20191027,033000,112000,112050,111900,112050,10
20191028,033000,112300,112500,112200,112350,26
20191029,033000,112400,112400,112200,112200,9
20191030,033000,111800,112200,111600,112100,26
20191031,033000,112500,112750,112400,112500,20
20191101,033000,112600,112700,112600,112700,4
20191102,033000,112700,113100,112600,113100,21
20191103,033000,113600,113850,113000,113100,38
20191104,033000,113200,113350,112900,113350,27
20191105,033000,113450,114500,113400,114500,38
20191106,033000,114800,114800,114300,114300,18
20191107,033000,114000,114200,113900,114000,11
20191108,033000,114050,114050,113850,113950,7
20191109,033000,113900,114000,113500,114000,25
20191110,033000,114000,114450,113950,114450,33
20191111,033000,114700,115000,114500,115000,44
20191112,033000,115150,116000,114750,116000,42
20191113,033000,116000,118700,116000,117700,75
20191114,033000,117500,118500,117500,118100,54
20191115,033000,119200,119600,118500,119200,19
20191116,033000,120000,123500,119700,122800,71
20191117,033000,123500,125500,123000,124500,12
20191118,033000,124000,124000,121000,123000,9
20191119,033000,123000,123200,120200,120400,9
20191120,033000,119500,119500,118300,118300,2
20191121,033000,119000,119000,119000,119000,1
20191123,033000,118900,120000,118700,120000,23
20191124,033000,121000,122500,121000,121500,13
20191125,033000,123000,124500,123000,124300,13
20191126,033000,124000,124000,122000,122200,22
20191127,033000,122200,125500,122000,125500,39
20191128,033000,126500,127000,125200,126000,40
20191129,033000,125800,126500,125800,126500,19
20191130,033000,127300,127300,124500,124700,76
20191201,033000,124200,127500,124200,126800,63
20191202,033000,126800,127700,126000,126300,51
20191203,033000,126500,128100,126400,128000,41
20191204,033000,127900,129800,127900,129500,54
20191205,033000,130000,131600,129900,131500,51
20191206,033000,131500,132500,129700,130000,31
20191207,033000,130600,132800,130000,132500,79
20191208,033000,132800,136000,132800,136000,72
20191209,033000,136100,139200,135000,138500,82
20191210,033000,139300,141500,133000,133800,95
20191211,033000,136000,136000,129500,130000,84
20191212,033000,130500,130500,126800,127200,46
20191213,033000,128200,129400,127300,128600,26
20191214,033000,130000,130300,125800,126400,80
20191215,033000,126300,128200,124900,128200,102
20191216,033000,127500,129500,126400,128300,79
20191217,033000,128700,130900,128700,130700,68
20191218,033000,131200,131800,128700,129100,75
20191219,033000,129500,129900,129200,129700,29
20191220,033000,129500,130500,129400,130300,10
20191221,033000,131200,133000,131000,132800,73
20191222,033000,133800,134200,130600,131500,73
20191223,033000,131600,132200,129500,132200,59
20191224,033000,132000,132900,130700,130700,56
20191225,033000,131200,132200,130800,132200,44
20191226,033000,132000,132300,131600,131600,37
20191227,033000,132000,132300,131800,132100,15
20191228,033000,131800,132300,131500,131500,76
20191229,033000,131700,132000,131000,131200,39
20191230,033000,131400,131600,131100,131600,35
20191231,033000,132000,133100,132000,133000,39
20200101,033000,132600,133200,132400,132700,17
20200102,033000,132700,133100,132700,133100,12
20200103,033000,137200,142200,137200,139700,32
20200104,033000,137500,137800,135400,136500,29
20200105,033000,137600,141000,136700,140800,47
20200106,033000,139700,140300,138000,138000,23
20200107,033000,138400,139900,137500,139600,30
20200108,033000,140900,141400,137000,137000,52
20200109,033000,135600,135600,132700,133800,39
20200110,033000,133800,134700,133500,133500,7
20200111,033000,134000,134900,131500,133200,39
20200112,033000,133200,134300,133200,134300,27
20200113,033000,134000,134500,133500,133500,36
20200114,033000,132800,135300,132600,135300,34
20200115,033000,135300,136200,134800,134800,28
20200116,033000,135200,135400,134800,135400,32
20200117,033000,135600,135600,134700,134900,24
20200118,033000,134500,135300,134000,134100,29
20200119,033000,134300,134500,133800,134500,34
20200120,033000,135000,135100,134600,134800,27
20200121,033000,134700,134800,134300,134300,16
20200122,033000,134100,135000,134100,134900,43
20200123,033000,135200,135700,135200,135700,23
20200124,033000,135700,135700,135100,135300,11
20200125,033000,135600,135600,135000,135300,32
20200126,033000,135200,135900,135200,135900,25
20200127,033000,136200,136800,136200,136700,35
20200128,033000,136800,137300,136800,137000,25
20200129,033000,136800,137000,136800,136900,8
20200130,033000,137200,137300,137100,137300,19
20200131,033000,137300,137300,137000,137000,8
20200201,033000,137200,137300,135100,135200,52
20200202,033000,135200,135500,134600,135500,52
20200203,033000,135400,136200,135100,136050,46
20200204,033000,136300,136500,135600,135700,37
20200205,033000,136000,136500,135700,136500,41
20200206,033000,136800,136800,136400,136700,29
20200207,033000,136700,136800,136600,136700,8
20200208,033000,136600,137900,136600,137900,52
20200209,033000,138300,139100,138100,138800,50
20200210,033000,139100,139800,139100,139500,39
20200211,033000,139400,139400,138700,138900,18
20200212,033000,139100,140700,138900,140700,87
20200213,033000,141000,141400,138900,139400,81
20200214,033000,139300,139600,139200,139200,15
20200215,033000,138700,141200,138700,141000,97
20200216,033000,141600,142000,140400,141600,91
20200217,033000,141700,143300,141300,143000,70
20200218,033000,142700,144400,142500,143850,94
20200219,033000,144000,144850,142600,144000,89
20200220,033000,144200,144300,143700,144000,45
20200221,033000,144200,146500,144200,146500,46
20200222,033000,146200,158500,146100,153600,137
20200223,033000,154500,156600,151800,153600,120
20200224,033000,153500,158000,153500,156800,90
20200225,033000,157200,158500,156000,158400,33
20200226,033000,156800,158800,156800,158400,12
20200227,033000,157800,157800,153500,153800,54
20200228,033000,153200,154200,151700,151900,37
20200229,033000,152700,152700,147000,150000,129
20200301,033000,149800,156000,149800,156000,110
20200302,033000,156500,157500,153200,154000,100
20200303,033000,152500,155000,152500,154500,67
20200304,033000,155000,155200,153500,153800,55
20200305,033000,153200,153200,149500,151900,55
20200306,033000,152200,152200,151900,152200,7
20200307,033000,153500,153600,152800,153400,27
20200308,033000,153300,154000,153300,154000,11
20200309,033000,154300,155200,154200,154700,36
20200310,033000,154400,154400,153300,153900,25
20200311,033000,153900,154200,153000,153200,30
