<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20250530,073000,3294.325,3296.67,3291.62,3296.325,8767
20250530,083000,3296.245,3305.165,3290.195,3303.85,14368
20250530,093000,3303.825,3304.365,3290.47,3301.865,20668
20250530,103000,3301.855,3301.855,3287.435,3295.09,18875
20250530,113000,3295.04,3299.305,3291.65,3295.855,15769
20250530,123000,3295.795,3299.355,3292.595,3295.635,11906
20250530,133000,3295.6,3300.675,3292.61,3295.375,9013
20250530,143000,3295.295,3297.38,3288.535,3294.04,13597
20250530,153000,3294.13,3306.925,3282.84,3304.075,45780
20250530,163000,3303.98,3308.38,3275.28,3276.775,43897
20250530,173000,3276.91,3287.405,3271.46,3282.8,46263
20250530,183000,3282.865,3292.85,3276.1,3288.705,33028
20250530,193000,3288.715,3295.88,3284.005,3293.365,22971
20250530,203000,3293.395,3294.87,3289.81,3291.03,15566
20250530,213000,3291.035,3295.16,3291.035,3293.925,14442
20250530,223000,3293.925,3295.235,3291.68,3295,11657
20250530,233000,3294.875,3295.915,3288.795,3289.7,4432
20250602,013000,3303.415,3315.135,3299.955,3313.11,9675
20250602,023000,3313.08,3316.745,3309.425,3310.22,6539
20250602,033000,3310.215,3315.065,3303.315,3311.455,17287
20250602,043000,3311.49,3313.93,3301.415,3303.66,19852
20250602,053000,3303.64,3311.63,3303.425,3307.38,13237
20250602,063000,3307.355,3309.04,3303.475,3308.8,11120
20250602,073000,3308.845,3318.295,3308.845,3313.96,11478
20250602,083000,3313.95,3325.82,3313.95,3323.775,12765
20250602,093000,3323.845,3345.545,3323.77,3344.515,22337
20250602,103000,3344.525,3359.1,3343.15,3352.595,29028
20250602,113000,3352.615,3356.485,3350.105,3352.105,16466
20250602,123000,3352.11,3352.56,3344.495,3348.4,16081
20250602,133000,3348.41,3351.545,3344.555,3348.7,17085
20250602,143000,3348.755,3360.255,3346.09,3356.39,24921
20250602,153000,3356.36,3363.63,3354.105,3355.49,30181
20250602,163000,3355.495,3376.275,3350.385,3371.035,48632
20250602,173000,3371.775,3379.065,3367.645,3376.06,47659
20250602,183000,3376.005,3378.83,3369.805,3374.27,27488
20250602,193000,3374.295,3379.435,3369.395,3371.81,21962
20250602,203000,3371.815,3376.04,3371.33,3374.455,17952
20250602,213000,3374.455,3380.195,3370.875,3379.295,14592
