<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210920,100000,272819.7,273275.5,272819.7,273275.5,27629712092
20210920,110000,273280.77,273313.37,273263.4,273263.4,42444806045
20210920,120000,273233.75,273233.75,272978.31,272978.31,37601667032
20210920,130000,272978.32,272978.32,272978,272978,20395087089
20210920,200000,272978.04,272978.04,272978.04,272978.04,5098571373
20210920,210000,272977.65,272977.65,272977.65,272977.65,5098571373
20210921,090000,272977.65,273404.89,269193.54,269193.54,12583920170
20210921,100000,268879.58,268879.58,266880.4,266880.4,37181605123
20210921,110000,266818.48,266818.48,266321.1,266321.1,50370555107
20210921,120000,266272.76,266272.76,265980.43,265980.43,49235989269
20210921,130000,265980.35,265980.35,265979.91,265979.98,40705451989
20210921,170000,265980.01,265980.01,265980.01,265980.01,5808778659
20210921,180000,265978.73,265978.73,265978.73,265978.73,5808778659
20210922,090000,265978.73,265978.73,264086.59,264086.59,11059634185
20210922,100000,263825.96,263825.96,261593.67,261593.67,36601614385
20210922,110000,261544.18,261820.49,261492.83,261820.49,56859326734
20210922,120000,261884.24,262177.77,261884.24,262177.77,48139819345
20210922,130000,262177.69,262177.76,262177.61,262177.76,38752201093
20210922,140000,262177.77,262177.77,262177.77,262177.77,6454985505
20210922,150000,262180.57,262180.81,262180.57,262180.81,32222304411
20210922,180000,262180.84,262180.84,262180.42,262180.42,12886171886
20210925,090000,262180.42,265792.42,262180.42,265792.42,13884329149
20210925,100000,265845.58,266145.59,265845.58,266145.59,33180041510
20210925,110000,266181.52,266621.08,266181.52,266621.08,49190726357
20210925,120000,266663.88,266876.58,266663.88,266876.23,48266255682
20210925,160000,266876.24,266876.24,266876.24,266876.24,5747556467
20210925,180000,266877.79,266877.79,266877.79,266877.79,5747555915
20210926,090000,266877.79,267309.04,266877.79,266997.04,10596146218
20210926,100000,266938.01,266938.01,266165.27,266165.27,26236504284
20210926,110000,266095.51,266095.51,265787.31,265787.31,38888198684
20210926,120000,265774.07,265774.07,265622.86,265622.86,33872269345
20210926,160000,265622.81,265622.81,265622.81,265622.81,4652684048
20210926,180000,265626.05,265626.05,265626.05,265626.05,4652684048
20210928,090000,265626.05,265660.3,265513.7,265660.3,8648967106
20210928,100000,265697.92,265697.92,265203.98,265203.98,26304705446
20210928,110000,265150.77,265150.77,264875.61,264875.61,40881897065
20210928,120000,264845.12,264845.12,264736.54,264736.54,35520254889
20210928,130000,264736.53,264737.34,264736.49,264737.34,28939588631
20210928,140000,264737.33,264737.33,264737.32,264737.32,9645160234
20210928,170000,264737.33,264737.33,264737.33,264737.33,4822561849
20210928,180000,264736.22,264736.22,264736.22,264736.22,4822561849
20210929,090000,264736.22,265317.9,264736.22,265317.9,9742991679
20210929,100000,265293.6,265301.57,265175.83,265206.29,26041739437
20210929,110000,265211.96,265437.3,265211.96,265437.3,40764140930
20210929,120000,265445.86,265524.58,265445.86,265524.52,41308413895
20210929,130000,265524.51,265524.51,265524.51,265524.51,5000720761
20210929,140000,265524.49,265524.49,265524.49,265524.49,5000520761
20210929,180000,265521.83,265521.83,265521.83,265521.83,5000518771
20211002,090000,265521.83,267069.73,265521.83,267069.73,12363032408
20211002,100000,267173.69,268148.85,267173.69,268148.85,35010748943
20211002,110000,268174.63,268249.59,268174.63,268224.84,52043302821
20211002,120000,268213.45,268213.45,268065.44,268065.44,44089028667
20211002,130000,268065.43,268065.43,268065.43,268065.43,5994461191
20211002,170000,268066.34,268066.34,268066.34,268066.34,5994461140
20211003,090000,268066.34,268257.55,267663.26,267682.64,11457468244
20211003,100000,267565.44,267565.44,266398.28,266398.28,32913884636
20211003,110000,266371.06,266438.62,266320.24,266430.18,50998876206
20211003,120000,266441.4,266647.68,266441.4,266647.68,50789438111
20211003,130000,266647.61,266647.82,266647.61,266647.82,14111527597
20211003,170000,266645.56,266645.56,266645.56,266645.56,7055630221
20211004,090000,266645.56,267945.25,266645.56,267945.25,10469185130
20211004,100000,268002.57,268344.13,268002.57,268344.13,28884472608
20211004,110000,268376.08,268491.94,268376.08,268491.94,42606075077
20211004,120000,268493.99,268519.89,268493.99,268519.89,36541900139
20211004,130000,268518.23,268518.82,268518.23,268518.82,19907061683
20211004,140000,268520.08,268523.57,268520.08,268520.51,59715510437
20211004,150000,268517.02,268517.02,268487.53,268487.53,19904219624
20211004,180000,268438.78,268438.78,268438.78,268438.78,4975824181
20211006,090000,268438.78,269394.4,268438.78,269394.4,10804271948
20211006,100000,269401.62,269599.97,269401.62,269599.97,28430513938
20211006,110000,269611.72,269663.12,269611.72,269632.97,43200414404
20211006,120000,269633.27,269633.27,269568.64,269568.67,37525726076
20211006,150000,269568.69,269568.93,269568.69,269568.93,15420524550
20211006,160000,269568.92,269568.92,269568.92,269568.92,5140158335
20211006,170000,269564.95,269564.95,269564.95,269564.95,5140158335
20211009,090000,269564.95,269716.16,267375.35,267375.35,10746525211
20211009,100000,267236.86,267236.86,266767.49,266767.49,27000195775
20211009,110000,266735.83,266735.83,265869.41,265869.41,42892493004
20211009,120000,265801.27,265801.27,265334.58,265334.59,48001219169
20211009,130000,265334.61,265334.61,265334.61,265334.61,5095216047
20211009,160000,265331.04,265331.04,265331.04,265331.04,5095216047
20211010,090000,265331.04,265331.04,262478.48,262478.48,8766424240
20211010,100000,262340.7,262340.7,261997.34,262010.53,23834092615
20211010,110000,261997.65,261997.65,261736.84,261736.84,34486255187
20211010,120000,261730.14,261730.14,261610.37,261610.55,30425165921
20211010,130000,261610.54,261611.09,261610.54,261610.6,16743279161
20211010,140000,261611.06,261611.08,261611.06,261611.08,12555939140
20211010,170000,261612.75,261612.75,261612.75,261612.75,4185293066
20211011,090000,261612.75,262534.04,261612.75,262524.65,7169540025
20211011,100000,262518.15,262518.15,262227.49,262227.49,19221009377
20211011,110000,262196.39,262196.39,261615.22,261615.22,28927556643
20211011,120000,261551.58,261551.58,261028.64,261028.64,27229284889
20211011,130000,261028.56,261028.56,261028.56,261028.56,3789395171
20211011,140000,261028.54,261028.54,261028.54,261028.54,3789303828
20211011,160000,261028.37,261028.47,261028.37,261028.47,7577376956
20211011,170000,261006.46,261006.46,261006.46,261006.46,3788688478
20211012,090000,261006.46,261006.46,255700.8,255700.8,12296568125
20211012,100000,255467.22,255467.22,254172.58,254172.58,32515377506
20211012,110000,254119.52,254119.52,253720.32,253720.32,44253416427
20211012,120000,253679.18,253679.18,253320.4,253320.4,42423125835
20211012,140000,253320.39,253320.39,253320.39,253320.39,5118731445
20211012,180000,253316.28,253316.28,253316.28,253316.28,5118731445
20211013,090000,253316.28,253316.28,250010.36,250010.36,10397208719
20211013,100000,249765.73,249765.73,248435.84,248435.84,28241423222
20211013,110000,248378.38,248378.38,247974.1,247974.1,41942880073
20211013,120000,247941.34,247941.34,247772.07,247772.07,35979589126
20211013,130000,247771.92,247771.92,247771.92,247771.92,4886094618
20211013,170000,247771.28,247771.28,247771.28,247771.28,4886080618
20211016,090000,247771.28,252034.58,247771.28,252034.58,13230037577
20211016,100000,252169.19,253129.06,252169.19,253129.06,30876322805
20211016,110000,253326.49,253476.9,253198.3,253304.43,41237859042
20211016,120000,253494.08,253699.64,253494.08,253699.07,37146192651
20211016,130000,253699.06,253699.06,253699.06,253699.06,4392108735
20211016,180000,253696.98,253696.98,253696.98,253696.98,4392107216
20211017,090000,253696.98,254306.81,253456.18,253456.18,11013585210
20211017,100000,253317.39,253317.39,252633.83,252633.83,27041459555
20211017,110000,252571.61,252571.61,251728.48,251728.48,42392969365
20211017,120000,251661.26,251661.26,251256.34,251256.6,46397650052
20211017,130000,251256.61,251256.61,251256.61,251256.61,4941010284
20211017,140000,251256.59,251256.59,251256.47,251256.47,9878221168
20211017,150000,251256.48,251256.48,251256.03,251256.03,14817445312
20211017,160000,251256.19,251256.35,251256.19,251256.35,9860862282
20211017,180000,251227.06,251227.06,251227.06,251227.06,4930419154
20211018,090000,251227.06,251227.06,248919.09,248919.09,9810982903
20211018,100000,248905.03,248905.03,248824.42,248824.42,25072752954
20211018,110000,248814.18,248814.18,248513.3,248513.3,37027630904
20211018,120000,248468.25,248485.17,248408.56,248485.17,33974819607
20211018,130000,248485.26,248485.26,248485.26,248485.26,4802053372
20211018,140000,248485.27,248485.27,248485.26,248485.26,9604091355
20211018,150000,248485.27,248485.34,248485.27,248485.34,14398182922
20211018,160000,248485.32,248485.32,248485.32,248485.32,4799439836
20211018,170000,248485.22,248485.56,248484.96,248485.56,14395617690
20211018,180000,248487.76,248487.76,248487.76,248487.76,4798539230
20211019,090000,248487.76,249652.19,248487.76,249652.19,7542126793
20211019,100000,249701.65,250560.13,249701.65,250560.13,23534455260
20211019,110000,250626.11,251040.3,250626.11,251040.3,37617389615
20211019,120000,251073.48,251250.48,251073.48,251250.48,32736853723
20211019,130000,251250.45,251250.81,251250.45,251250.81,13531587966
20211019,160000,251250.69,251250.69,251250.69,251250.69,4510391243
20211019,190000,251147.53,251147.53,251147.53,251147.53,4510391243
20211020,090000,251147.53,251461.29,251147.53,251428.26,7596214571
20211020,100000,251452.29,251452.29,251296.54,251296.54,18969822409
20211020,110000,251272.16,251272.16,250830.46,250830.46,28070807207
20211020,120000,250759.52,250759.52,250464.83,250465.18,26755548204
20211020,130000,250465.04,250465.04,250465.02,250465.02,7421767922
20211020,170000,250463.93,250463.93,250463.93,250463.93,3710883861
20211023,090000,250463.93,250463.93,246927.22,246927.22,15338443787
20211023,100000,246730.27,246730.27,245629.9,245629.9,30443924952
20211023,110000,245569.28,245569.28,245059.55,245059.55,41309987358
20211023,120000,244985.18,244985.18,244673.69,244673.81,33083607137
20211023,130000,244673.8,244673.87,244673.8,244673.87,13314601975
20211023,140000,244675.61,244680.45,244675.61,244680.45,22185287941
20211023,160000,244680.42,244680.42,244680.42,244680.42,4435813363
20211023,170000,244624.21,244624.21,244624.21,244624.21,4435812722
20211025,090000,244624.21,244624.21,241584.33,241584.33,10707360874
20211025,100000,241477.2,241477.2,240734.33,240734.33,28617456878
20211025,110000,240702.71,240702.71,240130.77,240130.77,38617803714
20211025,120000,240066.94,240066.94,239627.55,239627.55,33016995161
20211025,130000,239627.34,239627.38,239627.34,239627.38,9031324248
20211025,160000,239626.9,239627.74,239620,239627.74,18046807152
20211025,170000,239625.06,239625.06,239625.06,239625.06,4511599216
20211026,090000,239625.06,239625.06,238435.74,238467.06,9760282378
20211026,100000,238462.25,238462.25,238039.96,238039.96,26002685413
20211026,110000,238000.74,238000.74,237552.26,237552.26,36949076566
20211026,120000,237523.64,237523.64,237335.43,237335.44,30830197043
20211026,130000,237335.54,237335.54,237335.53,237335.53,8280959314
20211026,150000,237335.65,237335.65,237335.64,237335.65,12408083193
20211026,170000,237335.66,237335.66,237335.66,237335.66,4136016684
20211026,180000,237331.44,237331.44,237331.44,237331.44,4136016684
20211027,090000,237331.44,237331.44,236829.79,236832.25,6066832256
20211027,100000,236823.91,236823.91,236624.6,236822.81,19112226595
20211027,110000,236848.02,237203.38,236848.02,237203.38,32530046056
20211027,120000,237247.3,237299.68,237247.3,237299.68,31463338747
20211027,130000,237299.69,237299.69,237299.17,237299.17,11299701178
20211027,140000,237299.16,237299.16,237298.38,237298.75,26354272632
20211027,150000,237299.29,237301.45,237299.29,237301.37,15018996096
20211027,170000,237301.25,237301.25,237300.29,237300.29,18764662630
20211027,180000,237300.28,237300.28,237300.06,237300.06,7502741681
20211030,090000,237300.06,237522.49,236531.9,236531.9,7790359141
20211030,100000,236468.97,236468.97,235484.26,235484.26,20089608748
20211030,110000,235362.5,235362.5,234038.38,234038.38,37552311370
20211030,120000,233937.86,233937.86,233490.78,233490.91,33636897229
20211030,130000,233490.92,233490.92,233490.82,233490.82,13716364088
20211030,140000,233491.68,233491.69,233491.68,233491.69,9143317196
20211030,150000,233491.55,233491.55,233490.79,233490.81,31987575952
20211030,180000,233448.44,233448.44,233448.44,233448.44,4569374233
20211031,090000,233448.44,233448.44,229877.69,229877.69,11050944290
20211031,100000,229657.45,229657.45,228039.43,228039.43,34905868504
20211031,110000,227937.93,227937.93,227345.04,227345.04,45124662368
20211031,120000,227289.42,227289.42,226866.05,226866.05,36379175140
20211031,130000,226865.99,226865.99,226865.89,226865.89,15788853227
20211031,150000,226865.9,226865.9,226865.9,226865.9,5262862323
20211031,180000,226868.42,226868.42,226868.42,226868.42,5262862323
20211101,090000,226868.42,229049.91,226851.23,229049.91,13165464167
20211101,100000,229092.99,229174.17,229092.99,229148.28,25226344538
20211101,110000,229140.7,229140.7,228972.66,228972.66,33954063862
20211101,120000,228959.92,228959.92,228836.08,228836.08,27437646633
20211101,140000,228836.11,228836.32,228834.43,228834.43,21657759564
20211101,150000,228835.3,228835.3,228835.3,228835.3,3605481578
20211101,180000,228835.32,228835.32,228835.32,228835.32,3605362716
20211101,190000,228835.21,228835.21,228835.21,228835.21,3605362716
20211102,090000,228835.21,229529.96,228835.21,229529.96,12839184598
20211102,100000,229624.05,230463,229624.05,230463,26094420346
20211102,110000,230493.98,230854.67,230493.98,230854.67,33562416850
20211102,120000,230884.99,231061.46,230884.99,231061.45,26629514574
20211102,130000,231057.44,231057.44,231055.52,231056.05,24913446951
20211102,140000,231056.03,231056.03,231056.03,231056.03,3557877160
20211102,180000,231054.95,231054.95,231054.95,231054.95,3557859988
20211103,090000,231054.95,232721.75,231054.95,232721.75,16122933639
20211103,100000,233007.97,233998.69,233007.97,233998.69,29739661347
20211103,110000,234082.27,235134.73,234082.27,235134.73,40513224308
20211103,120000,235215.58,235924.56,235215.58,235924.56,32902648202
20211103,130000,235924.55,235924.55,235922.88,235922.88,17519260421
20211103,160000,235922.87,235922.87,235922.87,235922.87,4379613288
20211103,170000,235917.35,235917.35,235917.35,235917.35,4379613288
20211106,090000,235917.35,240623.89,235917.35,240623.89,9767398950
20211106,100000,240821.26,242175.97,240821.26,242175.97,20343467754
20211106,110000,242253.03,242972.41,242253.03,242972.41,27102115790
20211106,120000,243032.95,243425.01,243032.95,243424.79,24386940947
20211106,130000,243424.49,243424.49,243424.34,243424.34,10296804888
20211106,180000,243385.36,243385.36,243385.36,243385.36,3432246848
20211107,090000,243385.36,244066.31,243385.36,244066.31,14828295075
20211107,100000,244139.73,244308.21,243627.69,243627.69,50920801030
20211107,110000,243569.54,243569.54,242758.45,242758.45,96925794272
20211107,120000,242710.37,242710.37,242403.28,242403.28,78768262496
20211107,130000,242403.11,242403.11,242403.09,242403.09,20688398015
20211107,140000,242403.11,242403.11,242403.11,242403.11,10343914737
