<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210711,140000,1285283,1285283,1285282.95,1285282.95,20231749048
20210711,150000,1285282.94,1285282.94,1285282.87,1285282.87,13487691640
20210711,160000,1285282.8,1285282.91,1285282.8,1285282.91,26975269844
20210711,170000,1285282.88,1285282.88,1285256.4,1285256.4,13487587764
20210712,090000,1285256.4,1304790.83,1285256.4,1304790.83,15141281099
20210712,100000,1306969.77,1307753.55,1306969.77,1307148.77,42680214999
20210712,110000,1307024.37,1307024.37,1305326.53,1305326.53,59942123684
20210712,120000,1305275.26,1305310.71,1304331.61,1304331.61,49831037677
20210712,130000,1304332.7,1304332.9,1304332.7,1304332.9,13330578580
20210712,170000,1304333.24,1304333.25,1304333.24,1304333.25,13329712538
20210712,190000,1304336.3,1304336.3,1304336.3,1304336.3,6664856269
20210713,090000,1304336.3,1309317.24,1302447.18,1309317.24,14874159246
20210713,100000,1309251.77,1309251.77,1307056.24,1307056.24,40781190130
20210713,110000,1306836.09,1306836.09,1304583.02,1304583.02,57308385582
20210713,120000,1305386.74,1305386.74,1303921.33,1303921.33,49299261602
20210713,130000,1303921.48,1303921.48,1303921.42,1303921.42,13353819960
20210713,190000,1303921.43,1303921.43,1303890.14,1303890.14,13353801566
20210714,090000,1303890.14,1303890.14,1300773.89,1301566.43,9502419970
20210714,100000,1301709.57,1303154.1,1301709.57,1303154.1,28871172553
20210714,110000,1303354.02,1304737.03,1303354.02,1304737.03,48037601313
20210714,120000,1304754.73,1305543.3,1304754.73,1305543.3,65569672253
20210714,130000,1305540.7,1305540.7,1305492.33,1305492.33,31788867312
20210714,150000,1305491.57,1305491.57,1305490.69,1305490.69,12711684612
20210714,170000,1305491.04,1305491.04,1305491.04,1305491.04,6355770268
20210714,190000,1305495.49,1305495.49,1305495.49,1305495.49,6355770268
20210717,090000,1305495.49,1317930.04,1305495.49,1317845.59,16041723553
20210717,100000,1317836.68,1317836.68,1316004.31,1316004.31,39717548724
20210717,110000,1315787.04,1315787.04,1313006.46,1313006.46,63895064188
20210717,120000,1312738.91,1312738.91,1311220.36,1311220.36,70417910913
20210717,170000,1311220.46,1311241.03,1311220.46,1311241.03,15062528394
20210718,090000,1311241.03,1311241.03,1304015.06,1304015.06,14787103413
20210718,100000,1303543.64,1303543.64,1301625.73,1301625.73,39494354470
20210718,110000,1301471.5,1302149.74,1300972.66,1302081.34,56145014163
20210718,120000,1302078.28,1302914.42,1301995.86,1302914.42,62288367059
20210718,130000,1302914.38,1302914.38,1302914.22,1302914.22,13565465362
20210718,140000,1302914.2,1302914.2,1302914.2,1302914.2,6782521346
20210718,150000,1302916.36,1302916.36,1302916.36,1302916.36,6782169555
20210718,180000,1302857.22,1302857.22,1302857.22,1302857.22,6782169555
20210719,090000,1302857.22,1309234.77,1302857.22,1309234.77,9635644298
20210719,100000,1309383.53,1310800.98,1309383.53,1310800.98,25278768392
20210719,110000,1310782.71,1310886.32,1310667.99,1310667.99,37864287515
20210719,120000,1310655.49,1311277.53,1310550.27,1311277.53,45142520176
20210719,130000,1311277.52,1311277.52,1311277.52,1311277.52,4378480302
20210719,180000,1311277.53,1311306.02,1311277.53,1311306.02,8756636888
20210726,090000,1311306.02,1318874.75,1311306.02,1318874.75,8799557797
20210726,100000,1319018.83,1321279.43,1319018.83,1321279.43,21908398671
20210726,110000,1321304.04,1321362.68,1320655.2,1320655.2,32980805660
20210726,120000,1320635.14,1323640.99,1320521.82,1323420.04,28865370902
20210726,130000,1323419.9,1323419.9,1323415.12,1323415.12,8028876560
20210726,140000,1323410.09,1323410.09,1323390.25,1323390.25,20070245503
20210726,150000,1323391.05,1323391.06,1323391.05,1323391.06,8030304894
20210726,160000,1323391.1,1323391.36,1323391.1,1323391.36,16061609559
20210726,170000,1323391.37,1323391.37,1323354.64,1323354.64,12046817142
20210727,090000,1323354.64,1329378.44,1323354.64,1327124.66,11390609013
20210727,100000,1326899.45,1326899.45,1322522.38,1322522.38,33518195617
20210727,110000,1322289.59,1322289.59,1317941.71,1317941.71,45827721393
20210727,120000,1317224.37,1317224.37,1314927.79,1314953.07,46155618620
20210727,130000,1314953.19,1314953.19,1314953.19,1314953.19,4908795788
20210727,140000,1314953.23,1314953.23,1314953.23,1314953.23,4908724140
20210727,170000,1314953.57,1314953.57,1314953.57,1314953.57,4908513822
